ticker,ticker_nm,market_cap,market_cap_ratio,share_count,foreign_ratio,industry
117580,대성에너지,161150000000,0.0001,27500000,,연료용 가스 제조 및 배관공급업
039860,나노엔텍,161098240080,0.0001,25652586,,의료용 기기 제조업
000230,일동홀딩스,161026043600,0.0001,10490296,,기타 금융업
032560,황금에스티,161000000000,0.0001,14000000,,1차 비철금속 제조업
149940,모다,160998935260,0.0001,20457298,,통신 및 방송 장비 제조업
007980,태평양물산,160965367950,0.0001,49911742,,봉제의복 제조업
239610,에이치엘사이언스,160435017600,0.0001,5142148,,기타 식품 제조업
192410,감마누,159810132000,0.0001,24435800,,통신 및 방송 장비 제조업
086960,한컴MDS,159743504800,0.0001,8825608,,소프트웨어 개발 및 공급업
032790,엠젠플러스,159552909900,0.0001,14571042,,기계장비 및 관련 물품 도매업
018290,지엠피,159392860960,0.0001,23167567,,컴퓨터 및 주변장치 제조업
025440,대성엘텍,159379947540,0.0001,99302148,,영상 및 음향기기 제조업
043090,팜스웰바이오,159295704820,0.0001,25569134,,기타 전문 도매업
013520,화승알앤에이,159143382650,0.0001,64561210,,자동차 신품 부품 제조업
102280,쌍방울,158822781990,0.0001,129124213,,봉제의복 제조업
001290,골든브릿지증권,158670933570,0.0001,50693589,,금융 지원 서비스업
001045,CJ우,158667654600,0.0001,2260223,,
024810,이화전기,158298849800,0.0001,368136860,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
019440,세아특수강,158116500000,0.0001,8570000,,1차 철강 제조업
005870,휴니드,158099368000,0.0001,14116015,,통신 및 방송 장비 제조업
094480,갤럭시아컴즈,157953315330,0.0001,34829838,,소프트웨어 개발 및 공급업
122450,KMH,157695631900,0.0001,14143106,,텔레비전 방송업
230360,에코마케팅,157615657010,0.0001,16198937,,광고업
026040,제이에스티나,157611194500,0.0001,16503790,,귀금속 및 장신용품 제조업
003555,LG우,157447157500,0.0001,3314677,,
080220,제주반도체,157246024400,0.0001,25651880,,반도체 제조업
064090,에프앤리퍼블릭,157187644920,0.0001,50869788,,통신 및 방송 장비 제조업
004540,깨끗한나라,156969520995,0.0001,37240693,,"펄프, 종이 및 판지 제조업"
033320,제이씨현시스템,156356053760,0.0001,19114432,,기계장비 및 관련 물품 도매업
007860,서연,155906164160,0.0001,23479844,,기타 금융업
054450,텔레칩스,155743827700,0.0001,10630978,,반도체 제조업
100250,진양홀딩스,155668388220,0.0001,55895292,,기타 금융업
044480,바이오제네틱스,155230000000,0.0001,8600000,,고무제품 제조업
020710,시공테크,155171287800,0.0001,20047970,,전문디자인업
005710,대원산업,154089144000,0.0001,20037600,,자동차 신품 부품 제조업
092220,KEC,154058720770,0.0001,112451621,,반도체 제조업
078890,가온미디어,154035926700,0.0001,14395881,,통신 및 방송 장비 제조업
136540,윈스,153814995400,0.0001,11478731,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
176560,포인트엔지니어링,153512000000,0.0001,2480000,,
204840,지엘팜텍,153201383790,0.0001,31718713,,자연과학 및 공학 연구개발업
004650,창해에탄올,153028235250,0.0001,9190885,,알코올음료 제조업
001260,남광토건,152795466250,0.0001,9826075,,토목 건설업
041440,에버다임,152106364560,0.0001,17915944,,특수 목적용 기계 제조업
006220,제주은행,152024677380,0.0001,22128774,,은행 및 저축기관
001470,삼부토건,152010675000,0.0001,18766750,,토목 건설업
079970,투비소프트,151862119200,0.0001,19174510,,소프트웨어 개발 및 공급업
140070,서플러스글로벌,151835740000,0.0001,36988000,,기계장비 및 관련 물품 도매업
241820,피씨엘,151659788000,0.0001,8921164,,의료용품 및 기타 의약 관련제품 제조업
082210,옵트론텍,151607413440,0.0001,22560627,,사진장비 및 광학기기 제조업
034810,해성산업,151590000000,0.0001,9780000,,부동산 임대 및 공급업
012030,DB,151553478087,0.0001,193554889,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
006910,보성파워텍,151549846295,0.0001,45854719,,"구조용 금속제품, 탱크 및 증기발생기 제조업"
003830,대한화섬,150728000000,0.0001,1328000,,화학섬유 제조업
246720,아스타,150440368000,0.0001,9402523,,의료용품 및 기타 의약 관련제품 제조업
204990,현성바이탈,150338084250,0.0001,31650123,,기타 식품 제조업
138580,비즈니스온,150332805000,0.0001,9544940,,소프트웨어 개발 및 공급업
053110,소리바다,150089571300,0.0001,54086332,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
006405,삼성SDI우,149170011200,0.0001,1617896,,
050890,쏠리드,148974280875,0.0001,34847785,,통신 및 방송 장비 제조업
065510,휴비츠,148535887500,0.0001,11882871,,의료용 기기 제조업
017040,광명전기,148431331375,0.0001,43337615,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
092070,디엔에프,147975135000,0.0001,10761828,,기타 화학제품 제조업
010690,화신,147014926100,0.0001,34920410,,자동차 신품 부품 제조업
078000,텔코웨어,146995995900,0.0001,9702706,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
014280,금강공업,146892911000,0.0001,4855964,,1차 철강 제조업
151860,KG ETS,146700000000,0.0001,36000000,,폐기물 처리업
049520,유아이엘,145959071200,0.0001,21784936,,전자부품 제조업
011000,진원생명과학,145465812810,0.0001,21174063,,의약품 제조업
014470,부방,145427481750,0.0001,47293490,,기타 금융업
900250,크리스탈신소재,145396362540,0.0001,67783852,,기타 금융업
024090,디씨엠,145080000000,0.0001,11700000,,1차 철강 제조업
084870,TBH글로벌,144746323860,0.0001,20856819,,봉제의복 제조업
025560,미래산업,144686413600,0.0001,631818400,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
005430,한국공항,144385788000,0.0001,3166355,,기타 운송관련 서비스업
126870,뉴로스,143951175000,0.0001,17771750,,일반 목적용 기계 제조업
002900,동양물산,143855580000,0.0001,65388900,,특수 목적용 기계 제조업
094280,효성ITX,143321680000,0.0001,11558200,,기타 사업지원 서비스업
001340,백광산업,143289718330,0.0001,44918407,,기초 화학물질 제조업
048870,시너지이노베이션,143211850020,0.0001,55508469,,반도체 제조업
058400,KNN,143024097600,0.0001,132429720,,텔레비전 방송업
002600,조흥,142800000000,0.0001,600000,,기타 식품 제조업
036120,SCI평가정보,142710000000,0.0001,35500000,,기타 사업지원 서비스업
014790,한라,142695223220,0.0001,36494942,,토목 건설업
067370,선바이오,142690031000,0.0001,7650940,,
007680,대원,142545000000,0.0001,11050000,,건물 건설업
100220,비상교육,142314313950,0.0001,12996741,,"서적, 잡지 및 기타 인쇄물 출판업"
035000,지투알,142314043310,0.0001,16567409,,회사 본부 및 경영 컨설팅 서비스업
042370,비츠로테크,141947093550,0.0001,22353873,,기타 금융업
002620,제일파마홀딩스,141880803550,0.0001,4345507,,회사 본부 및 경영 컨설팅 서비스업
004840,DRB동일,141740000000,0.0001,19000000,,기타 금융업
066980,브레인콘텐츠,141731761820,0.0001,151584772,,기타 정보 서비스업
022220,정산애강,141658173565,0.0001,51794579,,플라스틱제품 제조업
016600,큐캐피탈,141476610915,0.0001,134101053,,기타 금융업
049080,기가레인,140867957775,0.0001,48827715,,특수 목적용 기계 제조업
012200,계양전기,140506000000,0.0001,32600000,,일반 목적용 기계 제조업
108380,대양전기공업,140161428450,0.0001,9567333,,선박 및 보트 건조업
035620,바른손이앤에이,140142674630,0.0001,67865702,,소프트웨어 개발 및 공급업
950130,엑세스바이오,139925688100,0.0001,27064930,,의료용품 및 기타 의약 관련제품 제조업
011560,세보엠이씨,139522500000,0.0001,10530000,,건물설비 설치 공사업
227610,아우딘퓨쳐스,139500000000,0.0001,10000000,,기타 화학제품 제조업
028100,동아지질,139150000000,0.0001,11500000,,기반조성 및 시설물 축조관련 전문공사업
193250,와이제이엠게임즈,138735248800,0.0001,45636595,,전자부품 제조업
009520,포스코엠텍,138670200990,0.0001,41642703,,1차 철강 제조업
078140,대봉엘에스,138582237500,0.0001,11086579,,의약품 제조업
004770,써니전자,138191572800,0.0001,29976480,,반도체 제조업
092440,기신정기,137970000000,0.0001,29200000,,특수 목적용 기계 제조업
004980,성신양회,137328517040,0.0001,24008482,,"시멘트, 석회, 플라스터 및 그 제품 제조업"
009200,무림페이퍼,137310723000,0.0001,41609310,,"펄프, 종이 및 판지 제조업"
004720,우리들제약,137153136600,0.0001,11288324,,의약품 제조업
134790,팀스,137000000000,0.0001,2000000,,가구 제조업
003650,미창석유,136216317600,0.0001,1739672,,석유 정제품 제조업
053450,세코닉스,136027679100,0.0001,10925918,,사진장비 및 광학기기 제조업
037350,성도이엔지,135981300000,0.0001,15470000,,"건축기술, 엔지니어링 및 관련 기술 서비스업"
048910,대원미디어,135852616800,0.0001,12578946,,"영화, 비디오물, 방송프로그램 제작 및 배급업"
192250,케이사인,135809639700,0.0001,64671257,,소프트웨어 개발 및 공급업
017370,우신시스템,135707140140,0.0001,18314054,,특수 목적용 기계 제조업
001380,SG충방,135566891145,0.0001,44964143,,자동차 신품 부품 제조업
147830,제룡산업,135500000000,0.0001,10000000,,"구조용 금속제품, 탱크 및 증기발생기 제조업"
038390,레드캡투어,135284310000,0.0001,8589480,,여행사 및 기타 여행보조 서비스업
204620,글로벌텍스프리,135281790990,0.0001,95605506,,금융 지원 서비스업
047770,코데즈컴바인,135098089140,0.0001,37842602,,봉제의복 제조업
002100,경농,134705767500,0.0001,21691750,,"비료, 농약 및 살균, 살충제 제조업"
002170,삼양통상,134700000000,0.0001,3000000,,"가죽, 가방 및 유사제품 제조업"
219550,MP한강,134690109900,0.0001,56831270,,생활용품 도매업
131970,테스나,134602500000,0.0001,6850000,,"그외 기타 전문, 과학 및 기술 서비스업"
051360,토비스,134572316900,0.0001,16717058,,영상 및 음향기기 제조업
091580,상신이디피,134411095000,0.0001,11295050,,일차전지 및 축전지 제조업
072470,우리산업홀딩스,134288994510,0.0001,18887341,,기타 금융업
090710,디에스티로봇,134163140310,0.0001,66747831,,특수 목적용 기계 제조업
071460,대유위니아,133978173875,0.0001,35967295,,가정용 기기 제조업
088800,에이스테크,133963672050,0.0001,31707378,,통신 및 방송 장비 제조업
015590,대경기계,133912530180,0.0001,114455154,,일반 목적용 기계 제조업
071970,STX중공업,133870599940,0.0001,24836846,,일반 목적용 기계 제조업
104200,NHN벅스,133744501000,0.0001,14827550,,기타 정보 서비스업
205100,엑셈,133496188430,0.0001,33249362,,소프트웨어 개발 및 공급업
093920,서원인텍,133362000000,0.0001,18600000,,통신 및 방송 장비 제조업
072870,메가스터디,133340861200,0.0001,4016291,,"서적, 잡지 및 기타 인쇄물 출판업"
083930,아바코,133250886650,0.0001,15996505,,특수 목적용 기계 제조업
004440,대림씨엔에스,133048846150,0.0001,12731947,,"시멘트, 석회, 플라스터 및 그 제품 제조업"
023600,삼보판지,133000000000,0.0001,14000000,,"펄프, 종이 및 판지 제조업"
131370,알서포트,132901372085,0.0001,53267083,,소프트웨어 개발 및 공급업
036560,영풍정밀,132457500000,0.0001,15750000,,일반 목적용 기계 제조업
152550,한국ANKOR유전,132337800000,0.0001,70020000,,신탁업 및 집합투자업
014990,인디에프,132304573775,0.0001,58932995,,봉제의복 제조업
007610,선도전기,132300000000,0.0001,18000000,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
024950,삼천리자전거,131939355380,0.0001,13273577,,생활용품 도매업
142280,녹십자엠에스,131928000000,0.0001,9560000,,의료용품 및 기타 의약 관련제품 제조업
187420,제노포커스,131757918500,0.0001,9086753,,기초 의약물질 및 생물학적 제제 제조업
021820,세원정공,131000000000,0.0001,10000000,,자동차 신품 부품 제조업
033560,블루콤,130957460280,0.0001,18088047,,영상 및 음향기기 제조업
001840,이화공영,130916073600,0.0001,19805760,,건물 건설업
034590,인천도시가스,130805144600,0.0001,4374754,,연료용 가스 제조 및 배관공급업
065680,우주일렉트로,130634993000,0.0001,9934220,,전자부품 제조업
034300,신세계건설,130000000000,0.0001,4000000,,건물 건설업
015710,코콤,129725700000,0.0001,17530500,,통신 및 방송 장비 제조업
000650,천일고속,129630254000,0.0001,1429220,,육상 여객 운송업
02826K,삼성물산우B,129381480000,0.0001,1627440,,
014570,고려제약,129250000000,0.0001,11000000,,의약품 제조업
227840,현대코퍼레이션홀딩스,129231871200,0.0001,9100836,,음·식료품 및 담배 도매업
222080,씨아이에스,128967415525,0.0001,53624705,,특수 목적용 기계 제조업
196300,애니젠,128901057000,0.0001,4996165,,기초 의약물질 및 생물학적 제제 제조업
008970,동양철관,128238300330,0.0001,87236939,,1차 철강 제조업
009155,삼성전기우,128197994400,0.0001,2906984,,
104540,코렌텍,128189273700,0.0001,9937153,,의료용 기기 제조업
063160,종근당바이오,128122480500,0.0001,5229489,,의약품 제조업
219420,링크제니시스,128000000000,0.0001,10000000,,소프트웨어 개발 및 공급업
009470,삼화전기,127977417000,0.0001,6613820,,전자부품 제조업
